韩愈是唐宋八大家之首，他的散文～势磅礴又思想深刻，号称「文起八代之衰」；不过唐代的古文运动在韩柳去世后就逐渐衰退，唐末骈文又再度兴起。,气_1_14_07,气,名,气势。
河道经过疏浚，水～畅通。,流_1_09_03,流,动,传播。
对方～头不善，要小心应付。,来_2_13_02,来,动,发生；来到。
南海海域实行伏季休～制度。,渔_1_02_01,渔,动,捕捞水中生物。
红巨星会迅速用尽氦燃～，因此寿命不长。,料_2_04_01,料,名,材料。
他忙里忙外，一日不得～闲。,安_1_09_01,安,形,稳定。
掌声～然像暴风雨般响起来。,骤_1_03_02,骤,形,快速。
他是个很～肃的人，从来不开玩笑,严_1_05_02,严,形,严肃；严谨。
接山境内的戏剧有豫剧、山东梆子等，-{席}-桥的传说和～尾巴老李等民间传说以及鄣城香油制作工艺等手工技艺被列入东平县县级非物质文化遗产保护名录。,秃_1_04_01,秃,形,无发，无毛。
这名歌坛新星受到不少青少年的～捧。,追_1_05_03,追,动,求取。
这种浅色花布很好看，～点是不禁脏。,缺_1_04_02,缺,动,破损。
织锦是我国杭州的名～。,产_1_06_04,产,名,物产；产品。
据考证，秦直道是完全纯人工打造，以每六至七厘米为单位，将黄土固定打硬后，再舖上一层相同厚度的黄土，然后将之又打硬，这种建筑方法称为「版筑法」，以版筑法打硬过的土壤，会变得非常坚实，植物无法在这种土壤上发芽～根。,生_1_10_02,生,动,长。
这种损坏公物的行为很不道～。,德_1_04_01,德,名,道德；品行；政治品质。
展览馆里的展品不断更～。,换_1_03_02,换,动,改变；替换。
1905年，中国派石鸿韶与英国人烈敦会同勘界，但石韶鸿处处迁就英国人的～求，因此他所堪定的这条边界，清政府拒绝承认。,要_4_04_01,要,动,求。
治这种病就怕～不了根儿。,除_1_05_01,除,动,去掉。
这儿离学校很近，一转～儿就到了。,弯_1_04_01,弯,形,弯曲。
年龄～次不同，爱好也不同,层_1_04_02,层,名,重叠事物的一部分。
秤～儿,钩_1_09_01,钩,名,钩子。
大雪铺天盖地，原野一片迷～。,茫_1_02_01,茫,形,形容水或其他事物没有边际、看不清楚。
换句话说，它追问人类历史的过程中是否存在着一个～计，目的，指导原则或是定局。,设_1_04_02,设,动,计划。
自小学六年级开始爱好弹吉他， 擅长跳舞、～鬼脸。,扮_1_02_02,扮,动,面部表情装成某种样子。
院子前后都有门，出入很便～。,宜_1_04_01,宜,形,适宜。
鞍马，他得的～数是9.5分。,分_3_10_09,分,量,量词，a)长度单位，10厘等于1分，10分等于1寸。b)地积单位，10厘等于1分，10分等于1亩。c)质量或重量单位，10厘等于1分，10分等于1钱。d)货币单位，10分等于1角。e)时间单位，60秒等于1分，60分等于1小时。f)弧或角度单位，60秒等于1分，60分等于1度。g)经度或纬度单位，60秒等于1分，60分等于1度。h)利率单位，年利一分按十分之一计算，月利一分按百分之一计算。i)评定成绩等单位。
开玩笑可以，欺负人可～行。,不_1_08_01,不,副,用在动词、形容词和其他副词前面表示否定。
跳板太长，走在上面直呼～。,扇_1_03_01,扇,动,摇动薄片，使空气流动。
烦～的毛毛雨下起来没完没了。,人_1_09_01,人,名,能制造工具并使用工具进行劳动的智慧生物。
他起初不肯，后来答～了。,应_2_03_02,应,动,答应。
主席台上高悬着绘有骏马和弓箭的那达慕～旗。,会_2_11_03,会,名,聚会。
另一种说法称该桥是～卫京师四大桥之一（其他三座是卢沟桥、朝宗桥、马驹桥）。,拱_1_05_02,拱,动,围绕。
经过扫盲班学习，很多人都已～盲。,脱_1_08_03,脱,动,脱离。
～人认为这个办法是非常合理的。,个_2_02_02,个,形,独立的。
只有加紧学习才不致掉～。,队_1_04_02,队,名,具有某些性质的集体。
他穿上这身服装，多气～!,派_1_08_02,派,名,风格。
文章流畅诚～很好，但主要的还在于内容。,然_1_05_04,然,缀,词或形容词后缀。
你找～？,谁_2_04_01,谁,代,疑问代词，问人，可指一个或多个人。
人们都～服先生的人品才学。,敬_1_04_01,敬,动,尊重。
约翰·卫斯理认为烈酒，例如白兰地和威士忌不应用于除医疗外的其他地方，并且说不加选择地将蒸馏器卖给他人～于神谴的毒药和谋杀。,甚_1_04_02,甚,动,胜过。
靠～沙发的墙角里有一个茶几。,近_1_04_01,近,形,距离短。
食物已有异～，不能再吃。,味_1_06_02,味,名,物质的特性，能使鼻子感受到某种嗅觉。
别人都出差了，只留我一人看～儿。,摊_1_06_02,摊,名,售货处。
1936年4月，李发表《我的主张——焦土抗战》一文，从政治、经济、军事、外交四个方面阐述中日全面战争一旦爆发，最后的胜利者必是中国，号召全国军民～为玉碎，不为瓦全，化全国为焦土，用大刀阔斧来答复侵略者。,宁_1_02_01,宁,副,宁愿。
如今添了个助手，你可以稍微轻～点儿。,省_1_03_01,省,动,节约。
今天接到了家父的手～。,书_1_06_04,书,名,信函。
风的～度足以吹折这棵小树。,力_1_05_02,力,名,能力。
商品生产的～浪越来越高。,热_1_10_07,热,形,受欢迎的。
按规定有些药品要～费。,自_1_03_01,自,名,自己。
回～的时候要逐层夯实。,填_1_03_01,填,动,把凹陷地方垫平或塞满。
铁路公司为减少逃票问题，均会派出查票员随机～查乘客，并会向逃票乘客征收罚款。,抽_1_04_02,抽,动,从中取出部分。
他的眼光非常尖～，一眼就看出对方的畏怯。,利_1_06_01,利,形,锋锐。
施工单位签～工程任务单,发_1_17_01,发,动,送出；交付。
丝绸不只是在中国国内富有者的消费品，也是外商的热销～。,货_1_05_02,货,名,物品；商品。
老奶奶晚年可享了～了。,福_1_04_01,福,名,幸运；幸福。
英雄们的壮举，彰～了中国人民威武不屈的崇高品格。,显_1_04_02,显,动,显现。
这是从家乡四川带来的～产。,土_1_07_03,土,形,本地的；地方性的。
把孩子～在怀里。,拢_1_06_04,拢,动,聚拢。
他的腿是在一次车祸中～废的。,残_1_04_01,残,动,不全；缺损。
奖勤罚懒，拉开分配的不同档～。,次_1_08_01,次,名,序；等级。
顺应岁时节～，传承了以旧历、传统宗教信仰作为基础的的正三大节：廿九暝、七月半与清明（亦或三月初三）；而端午、中秋与重阳则为节庆三大节。,令_2_01_01,令,名,时令。
他现在是我们县的大～。,拿_1_09_03,拿,动,把握。
这种方法应～得最为普遍。,用_1_08_01,用,动,使之生效。
1937年到1945年的抗日战争是关系中华民族生死存～的战争。,亡_1_05_03,亡,动,死亡。
红军不怕远征难，万水千山只～闲。,等_1_06_04,等,动,同样的程度或数量。
这场大雨～使数十间房屋倒塌。,致_1_06_05,致,连,以致。
」张国荣与梅艳芳亦是香港娱乐圈公认的最佳拍档，表演上拥有十～默契，曾合作许多脍炙人口的作品。,足_2_03_01,足,形,多；丰饶。
母亲生气的时候，姐姐总能设法宽～。,解_2_08_03,解,动,消除、解除。
惊奇和喜悦的心情搅～在一起。,和_1_01_01,和,动,混合或搅拌使成稀状。
威廉斯期望这场比赛不～下雨，因为从排位赛可见，他们在湿的路面上缺乏速度。,要_3_02_01,要,连,若。
这六处是：长城、明清皇家宫殿的故宫、北京的皇家园林的颐和园、北京的皇家～坛的天坛、明清皇家陵寝的十三陵、周口店北京猿人遗址。,祭_2_03_01,祭,动,祭祀。
明末时萨摩藩已对藩属国琉球国实施以军事占领为后盾的遥～统治，而大日本帝国更于1872年将其正式吞并，并于1895年的马关条约获得台湾与澎湖列岛，并强迫清朝放弃藩属国朝鲜，而原先亦被割让的辽东半岛则因三国干涉而重回清朝之手，朝鲜后来被日本吞并。,控_2_01_01,控,动,控制。
别着～，等我说完了你再说,忙_1_02_01,忙,形,繁忙。
老师的关～使她很受感动。,爱_1_05_03,爱,动,珍惜；爱护。
“您辛苦啦!”“～此～此!”,彼_1_02_01,彼,代,那个。
颈部稍长、面容瘦削、鹰钩鼻，留着一簇小胡子和少许胡须，尽管略显苍白，却依然神～奕奕。,采_3_02_01,采,名,神采，神色。
1937年到1945年的抗日战争是关系中华民族生死～亡的战争。,存_1_09_01,存,动,存在；生存。
毛驴在地上～了个滚儿。,打_1_24_23,打,动,表示身体上的某些动作。
严厉打击走私、～私活动。,贩_1_02_01,贩,动,买或卖。
这双鞋我穿上～小正合适。,大_1_09_02,大,名,大小的程度。
事情还没～局，明天还可以再研究。,定_1_08_03,定,动,决策；使确定。
他看见没有人～腔，也就不再坚持了。,帮_1_02_01,帮,动,助。
豆腐掉到地上，摔了个稀～。也说稀巴烂。,烂_1_05_03,烂,形,残破。
巴地寡妇清维护先人经营的～砂而致富，秦始皇帝因她是贞妇以客相待。,丹_1_03_01,丹,形,红色。
越干越有劲儿，一点儿也不觉得～。,累_4_03_01,累,形,疲乏。
～无此例。,向_2_01_01,向,副,一直以来。
～固的大坝挡住了洪水。,牢_1_05_04,牢,形,稳定；牢固。
下象棋看起来很容易，其实～然。,不_1_08_01,不,副,用在动词、形容词和其他副词前面表示否定。
地下水也有一定的流～。,向_1_06_01,向,名,方向。
人家热情接待，我还没有道谢，觉得有点～情,欠_2_02_01,欠,动,借别人的财物等没有还或应当给人的事物还没有给。
姐姐都出嫁了，哥哥也成了～。,家_1_12_01,家,名,家庭；人家。
这个区的人～有一百三十多万。,口_1_12_03,口,名,人数，人口。
会场里人都坐满了，没有地～了,方_2_03_03,方,名,地点。
降温设备已经装～好了。,置_1_03_02,置,动,设立；安置。
局部软组织挛～，血液循环不良。,缩_1_03_01,缩,动,变小或变短；收缩。
另外，霍普金斯大学的学术威望和校友关系，为学生争取在著名实验室、医院、公司和政府机构的科研和实习机会，使他们～早了解现实世界对他们的期望所在，同时又为学生们发挥潜能创造理想的条件。,尽_2_04_01,尽,动,极力争取达到最大限度。
窗户没糊好，风吹得进～,来_1_02_01,来,动,趋向动词，用在动词后，表示动作朝着说话人所在的地方。
北风刮得门窗乒乓山～。,响_1_05_04,响,形,响亮。
他一连两夜没有睡，满～都是红丝。,眼_1_06_01,眼,名,人或动物的视觉器官。通称眼睛。
拿着好货当次货，你可看走～了,眼_1_06_01,眼,名,人或动物的视觉器官。通称眼睛。
雨后的竹林更加葱～可爱。,绿_2_01_01,绿,形,像草和树叶茂盛时的颜色，由蓝和黄混合而成。
你这话只能～哄小孩儿。,瞒_1_01_01,瞒,动,隐瞒。
先生过奖，在～实不敢当。,下_1_08_01,下,名,方位词，表示位置低的。
这本小说的主人公正是作者自己的化～。,身_1_06_03,身,名,自己，本身。
克特西比乌斯开发了一种通过生产具有增加的锡比例的青铜合金制造具有类似～簧特性的青铜的方法，然后在铸造之后通过锤击使其硬化。,弹_2_06_05,弹,动,有弹力。
找个～风的地方休息休息。,避_1_02_01,避,动,躲避。
铁受了热就会膨胀，遇到冷就会～缩。,收_1_08_05,收,动,接纳。
建武二十八年（52年）他借故搜捕王侯宾客，“坐死者数千人”，严禁结～营私。,党_1_05_02,党,名,团体。
木卫三的轨道距离木星107万400公里，是伽利略卫星中距离木星第三近的，其公转～期为7天3小时。,周_1_06_03,周,动,绕圈。
这事最好由你出面说几句话圆圆～。,场_2_09_04,场,名,地点。
新的铁路线已开始草～。,测_1_02_01,测,动,量度。
我们的学习刚开～，你现在来参加还赶得上。,头_2_14_04,头,名,起点或终点。
用于光学玻璃、电机电刷、光导纤维、激光发生器、涂料、助熔～及珐琅。,剂_1_05_03,剂,名,有化学或物理作用的物质。
傅友德追击到瓜州（今甘肃安西）、沙州（今甘肃敦煌西北），再次大胜，俘～岐王的金银大印和牲畜2万头，然后胜利班师。,获_1_03_01,获,动,抓住；捕捉。
太累了，消～一会儿再干吧。,停_1_04_01,停,动,止。
万～亨通(一切事情都很顺利),事_1_06_01,事,名,事情。
买了个大瓜，这个小瓜是～头儿。,搭_1_07_03,搭,动,连结。
